"Notes","Year","Year Code","State of Residence","State of Residence Code","Delivery Method","Delivery Method Code","Previous Cesarean Delivery","Previous Cesarean Delivery Code","Maternal Morbidity Checked","Maternal Morbidity Checked Code",Births
,"2021","2021","Mississippi","28","Vaginal","1","No","2","At least one checked","0",202
,"2021","2021","Mississippi","28","Vaginal","1","No","2","None checked","1",20938
,"2021","2021","Mississippi","28","Cesarean","2","Yes","1","At least one checked","0",65
,"2021","2021","Mississippi","28","Cesarean","2","Yes","1","None checked","1",6236
,"2021","2021","Mississippi","28","Cesarean","2","No","2","At least one checked","0",76
,"2021","2021","Mississippi","28","Cesarean","2","No","2","None checked","1",7145
,"2021","2021","Missouri","29","Vaginal","1","Yes","1","At least one checked","0",36
,"2021","2021","Missouri","29","Vaginal","1","Yes","1","None checked","1",1688
,"2021","2021","Missouri","29","Vaginal","1","No","2","At least one checked","0",744
,"2021","2021","Missouri","29","Vaginal","1","No","2","None checked","1",45900
,"2021","2021","Missouri","29","Cesarean","2","Yes","1","At least one checked","0",95
,"2021","2021","Missouri","29","Cesarean","2","Yes","1","None checked","1",8105
,"2021","2021","Missouri","29","Cesarean","2","No","2","At least one checked","0",205
,"2021","2021","Missouri","29","Cesarean","2","No","2","None checked","1",12507
,"2021","2021","Missouri","29","Unknown or Not Stated","9","Yes","1","None checked","1",14
,"2021","2021","Missouri","29","Unknown or Not Stated","9","No","2","None checked","1",157
,"2021","2021","Montana","30","Vaginal","1","Yes","1","None checked","1",248
,"2021","2021","Montana","30","Vaginal","1","No","2","At least one checked","0",131
,"2021","2021","Montana","30","Vaginal","1","No","2","None checked","1",7726
,"2021","2021","Montana","30","Cesarean","2","Yes","1","At least one checked","0",14
,"2021","2021","Montana","30","Cesarean","2","Yes","1","None checked","1",1209
,"2021","2021","Montana","30","Cesarean","2","No","2","At least one checked","0",32
,"2021","2021","Montana","30","Cesarean","2","No","2","None checked","1",1861
,"2021","2021","Nebraska","31","Vaginal","1","Yes","1","At least one checked","0",23
,"2021","2021","Nebraska","31","Vaginal","1","Yes","1","None checked","1",674
,"2021","2021","Nebraska","31","Vaginal","1","No","2","At least one checked","0",349
,"2021","2021","Nebraska","31","Vaginal","1","No","2","None checked","1",16490
,"2021","2021","Nebraska","31","Vaginal","1","Unknown or Not Stated","9","None checked","1",26
,"2021","2021","Nebraska","31","Cesarean","2","Yes","1","At least one checked","0",52
,"2021","2021","Nebraska","31","Cesarean","2","Yes","1","None checked","1",3044
,"2021","2021","Nebraska","31","Cesarean","2","No","2","At least one checked","0",59
,"2021","2021","Nebraska","31","Cesarean","2","No","2","None checked","1",3874
,"2021","2021","Nevada","32","Vaginal","1","Yes","1","At least one checked","0",17
,"2021","2021","Nevada","32","Vaginal","1","Yes","1","None checked","1",676
,"2021","2021","Nevada","32","Vaginal","1","No","2","At least one checked","0",273
,"2021","2021","Nevada","32","Vaginal","1","No","2","None checked","1",21647
,"2021","2021","Nevada","32","Cesarean","2","Yes","1","At least one checked","0",53
,"2021","2021","Nevada","32","Cesarean","2","Yes","1","None checked","1",4049
,"2021","2021","Nevada","32","Cesarean","2","No","2","At least one checked","0",109
,"2021","2021","Nevada","32","Cesarean","2","No","2","None checked","1",6859
,"2021","2021","New Hampshire","33","Vaginal","1","Yes","1","At least one checked","0",15
,"2021","2021","New Hampshire","33","Vaginal","1","Yes","1","None checked","1",265
,"2021","2021","New Hampshire","33","Vaginal","1","No","2","At least one checked","0",192
,"2021","2021","New Hampshire","33","Vaginal","1","No","2","None checked","1",7980
,"2021","2021","New Hampshire","33","Vaginal","1","No","2","Unknown or Not Stated","9",16
,"2021","2021","New Hampshire","33","Vaginal","1","Unknown or Not Stated","9","None checked","1",26
,"2021","2021","New Hampshire","33","Cesarean","2","Yes","1","At least one checked","0",14
,"2021","2021","New Hampshire","33","Cesarean","2","Yes","1","None checked","1",1522
,"2021","2021","New Hampshire","33","Cesarean","2","No","2","At least one checked","0",58
,"2021","2021","New Hampshire","33","Cesarean","2","No","2","None checked","1",2511
,"2021","2021","New Hampshire","33","Cesarean","2","No","2","Unknown or Not Stated","9",10
,"2021","2021","New Jersey","34","Vaginal","1","Yes","1","At least one checked","0",48
,"2021","2021","New Jersey","34","Vaginal","1","Yes","1","None checked","1",2588
,"2021","2021","New Jersey","34","Vaginal","1","No","2","At least one checked","0",1214
,"2021","2021","New Jersey","34","Vaginal","1","No","2","None checked","1",64511
,"2021","2021","New Jersey","34","Vaginal","1","No","2","Unknown or Not Stated","9",164
,"2021","2021","New Jersey","34","Cesarean","2","Yes","1","At least one checked","0",237
,"2021","2021","New Jersey","34","Cesarean","2","Yes","1","None checked","1",14555
,"2021","2021","New Jersey","34","Cesarean","2","Yes","1","Unknown or Not Stated","9",41
,"2021","2021","New Jersey","34","Cesarean","2","No","2","At least one checked","0",380
,"2021","2021","New Jersey","34","Cesarean","2","No","2","None checked","1",17676
,"2021","2021","New Jersey","34","Cesarean","2","No","2","Unknown or Not Stated","9",51
,"2021","2021","New Jersey","34","Unknown or Not Stated","9","No","2","None checked","1",14
,"2021","2021","New Mexico","35","Vaginal","1","Yes","1","None checked","1",494
,"2021","2021","New Mexico","35","Vaginal","1","No","2","At least one checked","0",216
,"2021","2021","New Mexico","35","Vaginal","1","No","2","None checked","1",14834
,"2021","2021","New Mexico","35","Cesarean","2","Yes","1","At least one checked","0",16
,"2021","2021","New Mexico","35","Cesarean","2","Yes","1","None checked","1",2194
,"2021","2021","New Mexico","35","Cesarean","2","No","2","At least one checked","0",39
,"2021","2021","New Mexico","35","Cesarean","2","No","2","None checked","1",3587
,"2021","2021","New York","36","Vaginal","1","Yes","1","At least one checked","0",107
,"2021","2021","New York","36","Vaginal","1","Yes","1","None checked","1",4954
,"2021","2021","New York","36","Vaginal","1","No","2","At least one checked","0",2059
,"2021","2021","New York","36","Vaginal","1","No","2","None checked","1",131130
,"2021","2021","New York","36","Vaginal","1","No","2","Unknown or Not Stated","9",165
,"2021","2021","New York","36","Vaginal","1","Unknown or Not Stated","9","None checked","1",92
,"2021","2021","New York","36","Cesarean","2","Yes","1","At least one checked","0",543
,"2021","2021","New York","36","Cesarean","2","Yes","1","None checked","1",30514
,"2021","2021","New York","36","Cesarean","2","Yes","1","Unknown or Not Stated","9",35
,"2021","2021","New York","36","Cesarean","2","No","2","At least one checked","0",712
,"2021","2021","New York","36","Cesarean","2","No","2","None checked","1",39916
,"2021","2021","New York","36","Cesarean","2","No","2","Unknown or Not Stated","9",58
,"2021","2021","New York","36","Cesarean","2","Unknown or Not Stated","9","None checked","1",26
,"2021","2021","New York","36","Unknown or Not Stated","9","No","2","None checked","1",84
,"2021","2021","New York","36","Unknown or Not Stated","9","Unknown or Not Stated","9","None checked","1",17
,"2021","2021","New York","36","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",306
,"2021","2021","North Carolina","37","Vaginal","1","Yes","1","At least one checked","0",73
,"2021","2021","North Carolina","37","Vaginal","1","Yes","1","None checked","1",2812
,"2021","2021","North Carolina","37","Vaginal","1","No","2","At least one checked","0",1247
,"2021","2021","North Carolina","37","Vaginal","1","No","2","None checked","1",79777
,"2021","2021","North Carolina","37","Vaginal","1","Unknown or Not Stated","9","None checked","1",16
,"2021","2021","North Carolina","37","Cesarean","2","Yes","1","At least one checked","0",184
,"2021","2021","North Carolina","37","Cesarean","2","Yes","1","None checked","1",14201
,"2021","2021","North Carolina","37","Cesarean","2","No","2","At least one checked","0",408
,"2021","2021","North Carolina","37","Cesarean","2","No","2","None checked","1",21653
,"2021","2021","North Carolina","37","Unknown or Not Stated","9","Yes","1","None checked","1",13
,"2021","2021","North Carolina","37","Unknown or Not Stated","9","No","2","None checked","1",62
,"2021","2021","North Dakota","38","Vaginal","1","Yes","1","None checked","1",277
,"2021","2021","North Dakota","38","Vaginal","1","No","2","At least one checked","0",151
,"2021","2021","North Dakota","38","Vaginal","1","No","2","None checked","1",7020
,"2021","2021","North Dakota","38","Cesarean","2","Yes","1","At least one checked","0",40
,"2021","2021","North Dakota","38","Cesarean","2","Yes","1","None checked","1",1210
,"2021","2021","North Dakota","38","Cesarean","2","No","2","At least one checked","0",36
,"2021","2021","North Dakota","38","Cesarean","2","No","2","None checked","1",1369
,"2021","2021","Ohio","39","Vaginal","1","Yes","1","At least one checked","0",112
,"2021","2021","Ohio","39","Vaginal","1","Yes","1","None checked","1",3193
,"2021","2021","Ohio","39","Vaginal","1","No","2","At least one checked","0",1705
,"2021","2021","Ohio","39","Vaginal","1","No","2","None checked","1",83892
,"2021","2021","Ohio","39","Vaginal","1","Unknown or Not Stated","9","None checked","1",10
,"2021","2021","Ohio","39","Cesarean","2","Yes","1","At least one checked","0",303
,"2021","2021","Ohio","39","Cesarean","2","Yes","1","None checked","1",17419
,"2021","2021","Ohio","39","Cesarean","2","No","2","At least one checked","0",537
,"2021","2021","Ohio","39","Cesarean","2","No","2","None checked","1",22538
,"2021","2021","Ohio","39","Unknown or Not Stated","9","No","2","None checked","1",54
,"2021","2021","Ohio","39","Unknown or Not Stated","9","No","2","Unknown or Not Stated","9",10
,"2021","2021","Oklahoma","40","Vaginal","1","Yes","1","At least one checked","0",13
,"2021","2021","Oklahoma","40","Vaginal","1","Yes","1","None checked","1",759
,"2021","2021","Oklahoma","40","Vaginal","1","No","2","At least one checked","0",528
,"2021","2021","Oklahoma","40","Vaginal","1","No","2","None checked","1",31364
,"2021","2021","Oklahoma","40","Vaginal","1","No","2","Unknown or Not Stated","9",11
,"2021","2021","Oklahoma","40","Cesarean","2","Yes","1","At least one checked","0",131
,"2021","2021","Oklahoma","40","Cesarean","2","Yes","1","None checked","1",6726
,"2021","2021","Oklahoma","40","Cesarean","2","No","2","At least one checked","0",214
,"2021","2021","Oklahoma","40","Cesarean","2","No","2","None checked","1",8642
,"2021","2021","Oklahoma","40","Unknown or Not Stated","9","No","2","None checked","1",12
,"2021","2021","Oregon","41","Vaginal","1","Yes","1","At least one checked","0",41
,"2021","2021","Oregon","41","Vaginal","1","Yes","1","None checked","1",966
,"2021","2021","Oregon","41","Vaginal","1","No","2","At least one checked","0",585
,"2021","2021","Oregon","41","Vaginal","1","No","2","None checked","1",27237
,"2021","2021","Oregon","41","Vaginal","1","No","2","Unknown or Not Stated","9",155
,"2021","2021","Oregon","41","Cesarean","2","Yes","1","At least one checked","0",60
,"2021","2021","Oregon","41","Cesarean","2","Yes","1","None checked","1",4193
,"2021","2021","Oregon","41","Cesarean","2","Yes","1","Unknown or Not Stated","9",17
,"2021","2021","Oregon","41","Cesarean","2","No","2","At least one checked","0",132
,"2021","2021","Oregon","41","Cesarean","2","No","2","None checked","1",7470
,"2021","2021","Oregon","41","Cesarean","2","No","2","Unknown or Not Stated","9",53
,"2021","2021","Pennsylvania","42","Vaginal","1","Yes","1","At least one checked","0",69
,"2021","2021","Pennsylvania","42","Vaginal","1","Yes","1","None checked","1",3574
,"2021","2021","Pennsylvania","42","Vaginal","1","Yes","1","Unknown or Not Stated","9",17
,"2021","2021","Pennsylvania","42","Vaginal","1","No","2","At least one checked","0",1430
,"2021","2021","Pennsylvania","42","Vaginal","1","No","2","None checked","1",85950
,"2021","2021","Pennsylvania","42","Vaginal","1","No","2","Unknown or Not Stated","9",461
,"2021","2021","Pennsylvania","42","Vaginal","1","Unknown or Not Stated","9","None checked","1",173
,"2021","2021","Pennsylvania","42","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",13
,"2021","2021","Pennsylvania","42","Cesarean","2","Yes","1","At least one checked","0",239
,"2021","2021","Pennsylvania","42","Cesarean","2","Yes","1","None checked","1",16379
,"2021","2021","Pennsylvania","42","Cesarean","2","Yes","1","Unknown or Not Stated","9",94
,"2021","2021","Pennsylvania","42","Cesarean","2","No","2","At least one checked","0",390
,"2021","2021","Pennsylvania","42","Cesarean","2","No","2","None checked","1",23564
,"2021","2021","Pennsylvania","42","Cesarean","2","No","2","Unknown or Not Stated","9",162
,"2021","2021","Pennsylvania","42","Cesarean","2","Unknown or Not Stated","9","None checked","1",45
,"2021","2021","Pennsylvania","42","Unknown or Not Stated","9","No","2","None checked","1",10
,"2021","2021","Pennsylvania","42","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",32
,"2021","2021","Rhode Island","44","Vaginal","1","Yes","1","At least one checked","0",13
,"2021","2021","Rhode Island","44","Vaginal","1","Yes","1","None checked","1",247
,"2021","2021","Rhode Island","44","Vaginal","1","No","2","At least one checked","0",147
,"2021","2021","Rhode Island","44","Vaginal","1","No","2","None checked","1",6535
,"2021","2021","Rhode Island","44","Cesarean","2","Yes","1","At least one checked","0",27
,"2021","2021","Rhode Island","44","Cesarean","2","Yes","1","None checked","1",1339
,"2021","2021","Rhode Island","44","Cesarean","2","No","2","At least one checked","0",40
,"2021","2021","Rhode Island","44","Cesarean","2","No","2","None checked","1",2100
,"2021","2021","Rhode Island","44","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",11
,"2021","2021","South Carolina","45","Vaginal","1","Yes","1","At least one checked","0",13
,"2021","2021","South Carolina","45","Vaginal","1","Yes","1","None checked","1",1069
,"2021","2021","South Carolina","45","Vaginal","1","No","2","At least one checked","0",411
,"2021","2021","South Carolina","45","Vaginal","1","No","2","None checked","1",36309
,"2021","2021","South Carolina","45","Vaginal","1","No","2","Unknown or Not Stated","9",164
,"2021","2021","South Carolina","45","Vaginal","1","Unknown or Not Stated","9","None checked","1",15
,"2021","2021","South Carolina","45","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",29
,"2021","2021","South Carolina","45","Cesarean","2","Yes","1","At least one checked","0",70
,"2021","2021","South Carolina","45","Cesarean","2","Yes","1","None checked","1",7345
,"2021","2021","South Carolina","45","Cesarean","2","Yes","1","Unknown or Not Stated","9",55
,"2021","2021","South Carolina","45","Cesarean","2","No","2","At least one checked","0",165
,"2021","2021","South Carolina","45","Cesarean","2","No","2","None checked","1",11436
,"2021","2021","South Carolina","45","Cesarean","2","No","2","Unknown or Not Stated","9",69
,"2021","2021","South Carolina","45","Cesarean","2","Unknown or Not Stated","9","Unknown or Not Stated","9",17
,"2021","2021","South Dakota","46","Vaginal","1","Yes","1","None checked","1",328
,"2021","2021","South Dakota","46","Vaginal","1","No","2","At least one checked","0",129
,"2021","2021","South Dakota","46","Vaginal","1","No","2","None checked","1",8103
,"2021","2021","South Dakota","46","Cesarean","2","Yes","1","At least one checked","0",16
,"2021","2021","South Dakota","46","Cesarean","2","Yes","1","None checked","1",1145
,"2021","2021","South Dakota","46","Cesarean","2","No","2","At least one checked","0",25
,"2021","2021","South Dakota","46","Cesarean","2","No","2","None checked","1",1607
,"2021","2021","Tennessee","47","Vaginal","1","Yes","1","At least one checked","0",32
,"2021","2021","Tennessee","47","Vaginal","1","Yes","1","None checked","1",1645
,"2021","2021","Tennessee","47","Vaginal","1","No","2","At least one checked","0",746
,"2021","2021","Tennessee","47","Vaginal","1","No","2","None checked","1",52810
,"2021","2021","Tennessee","47","Cesarean","2","Yes","1","At least one checked","0",132
,"2021","2021","Tennessee","47","Cesarean","2","Yes","1","None checked","1",10657
,"2021","2021","Tennessee","47","Cesarean","2","No","2","At least one checked","0",215
,"2021","2021","Tennessee","47","Cesarean","2","No","2","None checked","1",15473
,"2021","2021","Texas","48","Vaginal","1","Yes","1","At least one checked","0",70
,"2021","2021","Texas","48","Vaginal","1","Yes","1","None checked","1",5493
,"2021","2021","Texas","48","Vaginal","1","No","2","At least one checked","0",1663
,"2021","2021","Texas","48","Vaginal","1","No","2","None checked","1",235703
,"2021","2021","Texas","48","Vaginal","1","Unknown or Not Stated","9","None checked","1",375
,"2021","2021","Texas","48","Cesarean","2","Yes","1","At least one checked","0",403
,"2021","2021","Texas","48","Cesarean","2","Yes","1","None checked","1",53694
,"2021","2021","Texas","48","Cesarean","2","No","2","At least one checked","0",570
,"2021","2021","Texas","48","Cesarean","2","No","2","None checked","1",75249
,"2021","2021","Texas","48","Cesarean","2","Unknown or Not Stated","9","None checked","1",115
,"2021","2021","Texas","48","Unknown or Not Stated","9","Yes","1","None checked","1",24
,"2021","2021","Texas","48","Unknown or Not Stated","9","No","2","None checked","1",161
,"2021","2021","Texas","48","Unknown or Not Stated","9","Unknown or Not Stated","9","None checked","1",56
,"2021","2021","Utah","49","Vaginal","1","Yes","1","At least one checked","0",59
,"2021","2021","Utah","49","Vaginal","1","Yes","1","None checked","1",1554
,"2021","2021","Utah","49","Vaginal","1","No","2","At least one checked","0",702
,"2021","2021","Utah","49","Vaginal","1","No","2","None checked","1",33453
,"2021","2021","Utah","49","Cesarean","2","Yes","1","At least one checked","0",168
,"2021","2021","Utah","49","Cesarean","2","Yes","1","None checked","1",4531
,"2021","2021","Utah","49","Cesarean","2","No","2","At least one checked","0",230
,"2021","2021","Utah","49","Cesarean","2","No","2","None checked","1",6011
,"2021","2021","Vermont","50","Vaginal","1","Yes","1","None checked","1",155
,"2021","2021","Vermont","50","Vaginal","1","No","2","At least one checked","0",92
,"2021","2021","Vermont","50","Vaginal","1","No","2","None checked","1",3670
,"2021","2021","Vermont","50","Cesarean","2","Yes","1","At least one checked","0",10
,"2021","2021","Vermont","50","Cesarean","2","Yes","1","None checked","1",521
,"2021","2021","Vermont","50","Cesarean","2","No","2","At least one checked","0",40
,"2021","2021","Vermont","50","Cesarean","2","No","2","None checked","1",890
,"2021","2021","Virginia","51","Vaginal","1","Yes","1","At least one checked","0",33
,"2021","2021","Virginia","51","Vaginal","1","Yes","1","None checked","1",2399
,"2021","2021","Virginia","51","Vaginal","1","No","2","At least one checked","0",533
,"2021","2021","Virginia","51","Vaginal","1","No","2","None checked","1",61747
,"2021","2021","Virginia","51","Cesarean","2","Yes","1","At least one checked","0",83
,"2021","2021","Virginia","51","Cesarean","2","Yes","1","None checked","1",13780
,"2021","2021","Virginia","51","Cesarean","2","No","2","At least one checked","0",141
,"2021","2021","Virginia","51","Cesarean","2","No","2","None checked","1",17092
,"2021","2021","Washington","53","Vaginal","1","Yes","1","At least one checked","0",51
,"2021","2021","Washington","53","Vaginal","1","Yes","1","None checked","1",1978
,"2021","2021","Washington","53","Vaginal","1","Yes","1","Unknown or Not Stated","9",15
,"2021","2021","Washington","53","Vaginal","1","No","2","At least one checked","0",985
,"2021","2021","Washington","53","Vaginal","1","No","2","None checked","1",55473
,"2021","2021","Washington","53","Vaginal","1","No","2","Unknown or Not Stated","9",200
,"2021","2021","Washington","53","Vaginal","1","Unknown or Not Stated","9","None checked","1",221
,"2021","2021","Washington","53","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",433
,"2021","2021","Washington","53","Cesarean","2","Yes","1","At least one checked","0",121
,"2021","2021","Washington","53","Cesarean","2","Yes","1","None checked","1",8584
,"2021","2021","Washington","53","Cesarean","2","Yes","1","Unknown or Not Stated","9",55
,"2021","2021","Washington","53","Cesarean","2","No","2","At least one checked","0",224
,"2021","2021","Washington","53","Cesarean","2","No","2","None checked","1",14996
,"2021","2021","Washington","53","Cesarean","2","No","2","Unknown or Not Stated","9",72
,"2021","2021","Washington","53","Cesarean","2","Unknown or Not Stated","9","None checked","1",67
,"2021","2021","Washington","53","Cesarean","2","Unknown or Not Stated","9","Unknown or Not Stated","9",169
,"2021","2021","Washington","53","Unknown or Not Stated","9","Yes","1","None checked","1",14
,"2021","2021","Washington","53","Unknown or Not Stated","9","No","2","None checked","1",139
,"2021","2021","Washington","53","Unknown or Not Stated","9","No","2","Unknown or Not Stated","9",17
,"2021","2021","Washington","53","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",81
,"2021","2021","West Virginia","54","Vaginal","1","Yes","1","At least one checked","0",11
,"2021","2021","West Virginia","54","Vaginal","1","Yes","1","None checked","1",274
,"2021","2021","West Virginia","54","Vaginal","1","No","2","At least one checked","0",159
,"2021","2021","West Virginia","54","Vaginal","1","No","2","None checked","1",10780
,"2021","2021","West Virginia","54","Vaginal","1","No","2","Unknown or Not Stated","9",41
,"2021","2021","West Virginia","54","Vaginal","1","Unknown or Not Stated","9","None checked","1",75
,"2021","2021","West Virginia","54","Cesarean","2","Yes","1","At least one checked","0",29
,"2021","2021","West Virginia","54","Cesarean","2","Yes","1","None checked","1",2341
,"2021","2021","West Virginia","54","Cesarean","2","Yes","1","Unknown or Not Stated","9",18
,"2021","2021","West Virginia","54","Cesarean","2","No","2","At least one checked","0",42
,"2021","2021","West Virginia","54","Cesarean","2","No","2","None checked","1",3365
,"2021","2021","West Virginia","54","Cesarean","2","No","2","Unknown or Not Stated","9",41
,"2021","2021","West Virginia","54","Cesarean","2","Unknown or Not Stated","9","None checked","1",14
,"2021","2021","Wisconsin","55","Vaginal","1","Yes","1","At least one checked","0",66
,"2021","2021","Wisconsin","55","Vaginal","1","Yes","1","None checked","1",1751
,"2021","2021","Wisconsin","55","Vaginal","1","No","2","At least one checked","0",967
,"2021","2021","Wisconsin","55","Vaginal","1","No","2","None checked","1",41971
,"2021","2021","Wisconsin","55","Vaginal","1","No","2","Unknown or Not Stated","9",37
,"2021","2021","Wisconsin","55","Vaginal","1","Unknown or Not Stated","9","None checked","1",65
,"2021","2021","Wisconsin","55","Cesarean","2","Yes","1","At least one checked","0",117
,"2021","2021","Wisconsin","55","Cesarean","2","Yes","1","None checked","1",6898
,"2021","2021","Wisconsin","55","Cesarean","2","No","2","At least one checked","0",185
,"2021","2021","Wisconsin","55","Cesarean","2","No","2","None checked","1",9615
,"2021","2021","Wisconsin","55","Cesarean","2","Unknown or Not Stated","9","None checked","1",12
,"2021","2021","Wisconsin","55","Unknown or Not Stated","9","No","2","None checked","1",59
,"2021","2021","Wyoming","56","Vaginal","1","Yes","1","None checked","1",116
,"2021","2021","Wyoming","56","Vaginal","1","No","2","At least one checked","0",90
,"2021","2021","Wyoming","56","Vaginal","1","No","2","None checked","1",4357
,"2021","2021","Wyoming","56","Cesarean","2","Yes","1","At least one checked","0",13
,"2021","2021","Wyoming","56","Cesarean","2","Yes","1","None checked","1",651
,"2021","2021","Wyoming","56","Cesarean","2","No","2","At least one checked","0",19
,"2021","2021","Wyoming","56","Cesarean","2","No","2","None checked","1",983
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"Year: 2019; 2020; 2021"
"Group By: Year; State of Residence; Delivery Method; Previous Cesarean Delivery; Maternal Morbidity Checked"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Jul 15, 2026 12:24:47 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Jul 15, 2026 12:24:47 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with zero Births are hidden. Use Quick Options above to show zero rows."
"3. Rows with suppressed Births are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
