"Notes","Year","Year Code","State of Residence","State of Residence Code","Delivery Method","Delivery Method Code","Previous Cesarean Delivery","Previous Cesarean Delivery Code","Maternal Morbidity Checked","Maternal Morbidity Checked Code",Births
,"2023","2023","Indiana","18","Cesarean","2","Yes","1","At least one checked","0",102
,"2023","2023","Indiana","18","Cesarean","2","Yes","1","None checked","1",9353
,"2023","2023","Indiana","18","Cesarean","2","Yes","1","Unknown or Not Stated","9",21
,"2023","2023","Indiana","18","Cesarean","2","No","2","At least one checked","0",238
,"2023","2023","Indiana","18","Cesarean","2","No","2","None checked","1",14436
,"2023","2023","Indiana","18","Cesarean","2","No","2","Unknown or Not Stated","9",18
,"2023","2023","Indiana","18","Cesarean","2","Unknown or Not Stated","9","None checked","1",91
,"2023","2023","Indiana","18","Cesarean","2","Unknown or Not Stated","9","Unknown or Not Stated","9",16
,"2023","2023","Indiana","18","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",10
,"2023","2023","Iowa","19","Vaginal","1","Yes","1","At least one checked","0",32
,"2023","2023","Iowa","19","Vaginal","1","Yes","1","None checked","1",864
,"2023","2023","Iowa","19","Vaginal","1","No","2","At least one checked","0",534
,"2023","2023","Iowa","19","Vaginal","1","No","2","None checked","1",23701
,"2023","2023","Iowa","19","Cesarean","2","Yes","1","At least one checked","0",117
,"2023","2023","Iowa","19","Cesarean","2","Yes","1","None checked","1",4194
,"2023","2023","Iowa","19","Cesarean","2","No","2","At least one checked","0",181
,"2023","2023","Iowa","19","Cesarean","2","No","2","None checked","1",6404
,"2023","2023","Kansas","20","Vaginal","1","Yes","1","At least one checked","0",16
,"2023","2023","Kansas","20","Vaginal","1","Yes","1","None checked","1",911
,"2023","2023","Kansas","20","Vaginal","1","No","2","At least one checked","0",333
,"2023","2023","Kansas","20","Vaginal","1","No","2","None checked","1",22482
,"2023","2023","Kansas","20","Cesarean","2","Yes","1","At least one checked","0",49
,"2023","2023","Kansas","20","Cesarean","2","Yes","1","None checked","1",4336
,"2023","2023","Kansas","20","Cesarean","2","No","2","At least one checked","0",71
,"2023","2023","Kansas","20","Cesarean","2","No","2","None checked","1",5864
,"2023","2023","Kentucky","21","Vaginal","1","Yes","1","At least one checked","0",18
,"2023","2023","Kentucky","21","Vaginal","1","Yes","1","None checked","1",1041
,"2023","2023","Kentucky","21","Vaginal","1","No","2","At least one checked","0",483
,"2023","2023","Kentucky","21","Vaginal","1","No","2","None checked","1",32491
,"2023","2023","Kentucky","21","Vaginal","1","No","2","Unknown or Not Stated","9",33
,"2023","2023","Kentucky","21","Vaginal","1","Unknown or Not Stated","9","None checked","1",50
,"2023","2023","Kentucky","21","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",16
,"2023","2023","Kentucky","21","Cesarean","2","Yes","1","At least one checked","0",88
,"2023","2023","Kentucky","21","Cesarean","2","Yes","1","None checked","1",7746
,"2023","2023","Kentucky","21","Cesarean","2","No","2","At least one checked","0",135
,"2023","2023","Kentucky","21","Cesarean","2","No","2","None checked","1",9819
,"2023","2023","Kentucky","21","Cesarean","2","Unknown or Not Stated","9","None checked","1",17
,"2023","2023","Kentucky","21","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",12
,"2023","2023","Louisiana","22","Vaginal","1","Yes","1","At least one checked","0",15
,"2023","2023","Louisiana","22","Vaginal","1","Yes","1","None checked","1",1038
,"2023","2023","Louisiana","22","Vaginal","1","No","2","At least one checked","0",337
,"2023","2023","Louisiana","22","Vaginal","1","No","2","None checked","1",33734
,"2023","2023","Louisiana","22","Cesarean","2","Yes","1","At least one checked","0",114
,"2023","2023","Louisiana","22","Cesarean","2","Yes","1","None checked","1",8143
,"2023","2023","Louisiana","22","Cesarean","2","No","2","At least one checked","0",164
,"2023","2023","Louisiana","22","Cesarean","2","No","2","None checked","1",11382
,"2023","2023","Maine","23","Vaginal","1","Yes","1","At least one checked","0",15
,"2023","2023","Maine","23","Vaginal","1","Yes","1","None checked","1",262
,"2023","2023","Maine","23","Vaginal","1","No","2","At least one checked","0",218
,"2023","2023","Maine","23","Vaginal","1","No","2","None checked","1",7503
,"2023","2023","Maine","23","Vaginal","1","No","2","Unknown or Not Stated","9",10
,"2023","2023","Maine","23","Cesarean","2","Yes","1","At least one checked","0",17
,"2023","2023","Maine","23","Cesarean","2","Yes","1","None checked","1",1310
,"2023","2023","Maine","23","Cesarean","2","No","2","At least one checked","0",32
,"2023","2023","Maine","23","Cesarean","2","No","2","None checked","1",2241
,"2023","2023","Maryland","24","Vaginal","1","Yes","1","At least one checked","0",57
,"2023","2023","Maryland","24","Vaginal","1","Yes","1","None checked","1",1739
,"2023","2023","Maryland","24","Vaginal","1","No","2","At least one checked","0",990
,"2023","2023","Maryland","24","Vaginal","1","No","2","None checked","1",39835
,"2023","2023","Maryland","24","Vaginal","1","No","2","Unknown or Not Stated","9",21
,"2023","2023","Maryland","24","Cesarean","2","Yes","1","At least one checked","0",257
,"2023","2023","Maryland","24","Cesarean","2","Yes","1","None checked","1",9167
,"2023","2023","Maryland","24","Cesarean","2","No","2","At least one checked","0",484
,"2023","2023","Maryland","24","Cesarean","2","No","2","None checked","1",13000
,"2023","2023","Maryland","24","Unknown or Not Stated","9","No","2","None checked","1",12
,"2023","2023","Massachusetts","25","Vaginal","1","Yes","1","At least one checked","0",67
,"2023","2023","Massachusetts","25","Vaginal","1","Yes","1","None checked","1",1647
,"2023","2023","Massachusetts","25","Vaginal","1","No","2","At least one checked","0",931
,"2023","2023","Massachusetts","25","Vaginal","1","No","2","None checked","1",41856
,"2023","2023","Massachusetts","25","Cesarean","2","Yes","1","At least one checked","0",121
,"2023","2023","Massachusetts","25","Cesarean","2","Yes","1","None checked","1",9057
,"2023","2023","Massachusetts","25","Cesarean","2","No","2","At least one checked","0",234
,"2023","2023","Massachusetts","25","Cesarean","2","No","2","None checked","1",12965
,"2023","2023","Massachusetts","25","Unknown or Not Stated","9","No","2","Unknown or Not Stated","9",18
,"2023","2023","Massachusetts","25","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",194
,"2023","2023","Michigan","26","Vaginal","1","Yes","1","At least one checked","0",67
,"2023","2023","Michigan","26","Vaginal","1","Yes","1","None checked","1",2373
,"2023","2023","Michigan","26","Vaginal","1","Yes","1","Unknown or Not Stated","9",33
,"2023","2023","Michigan","26","Vaginal","1","No","2","At least one checked","0",989
,"2023","2023","Michigan","26","Vaginal","1","No","2","None checked","1",61622
,"2023","2023","Michigan","26","Vaginal","1","No","2","Unknown or Not Stated","9",817
,"2023","2023","Michigan","26","Vaginal","1","Unknown or Not Stated","9","None checked","1",209
,"2023","2023","Michigan","26","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",17
,"2023","2023","Michigan","26","Cesarean","2","Yes","1","At least one checked","0",167
,"2023","2023","Michigan","26","Cesarean","2","Yes","1","None checked","1",12343
,"2023","2023","Michigan","26","Cesarean","2","Yes","1","Unknown or Not Stated","9",151
,"2023","2023","Michigan","26","Cesarean","2","No","2","At least one checked","0",378
,"2023","2023","Michigan","26","Cesarean","2","No","2","None checked","1",19586
,"2023","2023","Michigan","26","Cesarean","2","No","2","Unknown or Not Stated","9",234
,"2023","2023","Michigan","26","Cesarean","2","Unknown or Not Stated","9","None checked","1",57
,"2023","2023","Michigan","26","Unknown or Not Stated","9","No","2","None checked","1",19
,"2023","2023","Michigan","26","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",35
,"2023","2023","Minnesota","27","Vaginal","1","Yes","1","At least one checked","0",59
,"2023","2023","Minnesota","27","Vaginal","1","Yes","1","None checked","1",1991
,"2023","2023","Minnesota","27","Vaginal","1","No","2","At least one checked","0",934
,"2023","2023","Minnesota","27","Vaginal","1","No","2","None checked","1",39977
,"2023","2023","Minnesota","27","Vaginal","1","No","2","Unknown or Not Stated","9",33
,"2023","2023","Minnesota","27","Vaginal","1","Unknown or Not Stated","9","None checked","1",26
,"2023","2023","Minnesota","27","Cesarean","2","Yes","1","At least one checked","0",110
,"2023","2023","Minnesota","27","Cesarean","2","Yes","1","None checked","1",7244
,"2023","2023","Minnesota","27","Cesarean","2","No","2","At least one checked","0",218
,"2023","2023","Minnesota","27","Cesarean","2","No","2","None checked","1",11043
,"2023","2023","Minnesota","27","Unknown or Not Stated","9","No","2","None checked","1",40
,"2023","2023","Minnesota","27","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",16
,"2023","2023","Mississippi","28","Vaginal","1","Yes","1","At least one checked","0",14
,"2023","2023","Mississippi","28","Vaginal","1","Yes","1","None checked","1",522
,"2023","2023","Mississippi","28","Vaginal","1","No","2","At least one checked","0",199
,"2023","2023","Mississippi","28","Vaginal","1","No","2","None checked","1",20646
,"2023","2023","Mississippi","28","Cesarean","2","Yes","1","At least one checked","0",74
,"2023","2023","Mississippi","28","Cesarean","2","Yes","1","None checked","1",5740
,"2023","2023","Mississippi","28","Cesarean","2","No","2","At least one checked","0",101
,"2023","2023","Mississippi","28","Cesarean","2","No","2","None checked","1",7157
,"2023","2023","Missouri","29","Vaginal","1","Yes","1","At least one checked","0",30
,"2023","2023","Missouri","29","Vaginal","1","Yes","1","None checked","1",1632
,"2023","2023","Missouri","29","Vaginal","1","No","2","At least one checked","0",669
,"2023","2023","Missouri","29","Vaginal","1","No","2","None checked","1",44473
,"2023","2023","Missouri","29","Cesarean","2","Yes","1","At least one checked","0",90
,"2023","2023","Missouri","29","Cesarean","2","Yes","1","None checked","1",7875
,"2023","2023","Missouri","29","Cesarean","2","No","2","At least one checked","0",174
,"2023","2023","Missouri","29","Cesarean","2","No","2","None checked","1",12125
,"2023","2023","Missouri","29","Unknown or Not Stated","9","No","2","None checked","1",50
,"2023","2023","Montana","30","Vaginal","1","Yes","1","None checked","1",287
,"2023","2023","Montana","30","Vaginal","1","No","2","At least one checked","0",150
,"2023","2023","Montana","30","Vaginal","1","No","2","None checked","1",7750
,"2023","2023","Montana","30","Cesarean","2","Yes","1","At least one checked","0",16
,"2023","2023","Montana","30","Cesarean","2","Yes","1","None checked","1",1094
,"2023","2023","Montana","30","Cesarean","2","No","2","At least one checked","0",46
,"2023","2023","Montana","30","Cesarean","2","No","2","None checked","1",1724
,"2023","2023","Nebraska","31","Vaginal","1","Yes","1","At least one checked","0",17
,"2023","2023","Nebraska","31","Vaginal","1","Yes","1","None checked","1",715
,"2023","2023","Nebraska","31","Vaginal","1","No","2","At least one checked","0",342
,"2023","2023","Nebraska","31","Vaginal","1","No","2","None checked","1",15900
,"2023","2023","Nebraska","31","Vaginal","1","No","2","Unknown or Not Stated","9",21
,"2023","2023","Nebraska","31","Vaginal","1","Unknown or Not Stated","9","None checked","1",30
,"2023","2023","Nebraska","31","Cesarean","2","Yes","1","At least one checked","0",46
,"2023","2023","Nebraska","31","Cesarean","2","Yes","1","None checked","1",3091
,"2023","2023","Nebraska","31","Cesarean","2","No","2","At least one checked","0",65
,"2023","2023","Nebraska","31","Cesarean","2","No","2","None checked","1",3872
,"2023","2023","Nevada","32","Vaginal","1","Yes","1","At least one checked","0",13
,"2023","2023","Nevada","32","Vaginal","1","Yes","1","None checked","1",718
,"2023","2023","Nevada","32","Vaginal","1","No","2","At least one checked","0",249
,"2023","2023","Nevada","32","Vaginal","1","No","2","None checked","1",20154
,"2023","2023","Nevada","32","Cesarean","2","Yes","1","At least one checked","0",54
,"2023","2023","Nevada","32","Cesarean","2","Yes","1","None checked","1",3836
,"2023","2023","Nevada","32","Cesarean","2","No","2","At least one checked","0",89
,"2023","2023","Nevada","32","Cesarean","2","No","2","None checked","1",6677
,"2023","2023","New Hampshire","33","Vaginal","1","Yes","1","At least one checked","0",16
,"2023","2023","New Hampshire","33","Vaginal","1","Yes","1","None checked","1",243
,"2023","2023","New Hampshire","33","Vaginal","1","No","2","At least one checked","0",267
,"2023","2023","New Hampshire","33","Vaginal","1","No","2","None checked","1",7432
,"2023","2023","New Hampshire","33","Vaginal","1","No","2","Unknown or Not Stated","9",22
,"2023","2023","New Hampshire","33","Vaginal","1","Unknown or Not Stated","9","None checked","1",16
,"2023","2023","New Hampshire","33","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",11
,"2023","2023","New Hampshire","33","Cesarean","2","Yes","1","At least one checked","0",42
,"2023","2023","New Hampshire","33","Cesarean","2","Yes","1","None checked","1",1478
,"2023","2023","New Hampshire","33","Cesarean","2","No","2","At least one checked","0",78
,"2023","2023","New Hampshire","33","Cesarean","2","No","2","None checked","1",2309
,"2023","2023","New Hampshire","33","Cesarean","2","No","2","Unknown or Not Stated","9",10
,"2023","2023","New Jersey","34","Vaginal","1","Yes","1","At least one checked","0",60
,"2023","2023","New Jersey","34","Vaginal","1","Yes","1","None checked","1",2437
,"2023","2023","New Jersey","34","Vaginal","1","No","2","At least one checked","0",1255
,"2023","2023","New Jersey","34","Vaginal","1","No","2","None checked","1",63694
,"2023","2023","New Jersey","34","Vaginal","1","No","2","Unknown or Not Stated","9",114
,"2023","2023","New Jersey","34","Cesarean","2","Yes","1","At least one checked","0",238
,"2023","2023","New Jersey","34","Cesarean","2","Yes","1","None checked","1",13957
,"2023","2023","New Jersey","34","Cesarean","2","Yes","1","Unknown or Not Stated","9",19
,"2023","2023","New Jersey","34","Cesarean","2","No","2","At least one checked","0",416
,"2023","2023","New Jersey","34","Cesarean","2","No","2","None checked","1",18760
,"2023","2023","New Jersey","34","Cesarean","2","No","2","Unknown or Not Stated","9",33
,"2023","2023","New Mexico","35","Vaginal","1","Yes","1","None checked","1",539
,"2023","2023","New Mexico","35","Vaginal","1","No","2","At least one checked","0",186
,"2023","2023","New Mexico","35","Vaginal","1","No","2","None checked","1",14271
,"2023","2023","New Mexico","35","Cesarean","2","Yes","1","At least one checked","0",20
,"2023","2023","New Mexico","35","Cesarean","2","Yes","1","None checked","1",2316
,"2023","2023","New Mexico","35","Cesarean","2","No","2","At least one checked","0",57
,"2023","2023","New Mexico","35","Cesarean","2","No","2","None checked","1",3546
,"2023","2023","New York","36","Vaginal","1","Yes","1","At least one checked","0",148
,"2023","2023","New York","36","Vaginal","1","Yes","1","None checked","1",5019
,"2023","2023","New York","36","Vaginal","1","No","2","At least one checked","0",2162
,"2023","2023","New York","36","Vaginal","1","No","2","None checked","1",126614
,"2023","2023","New York","36","Vaginal","1","No","2","Unknown or Not Stated","9",310
,"2023","2023","New York","36","Vaginal","1","Unknown or Not Stated","9","None checked","1",37
,"2023","2023","New York","36","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",15
,"2023","2023","New York","36","Cesarean","2","Yes","1","At least one checked","0",563
,"2023","2023","New York","36","Cesarean","2","Yes","1","None checked","1",28673
,"2023","2023","New York","36","Cesarean","2","Yes","1","Unknown or Not Stated","9",60
,"2023","2023","New York","36","Cesarean","2","No","2","At least one checked","0",854
,"2023","2023","New York","36","Cesarean","2","No","2","None checked","1",38587
,"2023","2023","New York","36","Cesarean","2","No","2","Unknown or Not Stated","9",93
,"2023","2023","New York","36","Unknown or Not Stated","9","No","2","None checked","1",88
,"2023","2023","New York","36","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",365
,"2023","2023","North Carolina","37","Vaginal","1","Yes","1","At least one checked","0",65
,"2023","2023","North Carolina","37","Vaginal","1","Yes","1","None checked","1",3054
,"2023","2023","North Carolina","37","Vaginal","1","No","2","At least one checked","0",1286
,"2023","2023","North Carolina","37","Vaginal","1","No","2","None checked","1",78420
,"2023","2023","North Carolina","37","Vaginal","1","Unknown or Not Stated","9","None checked","1",17
,"2023","2023","North Carolina","37","Cesarean","2","Yes","1","At least one checked","0",205
,"2023","2023","North Carolina","37","Cesarean","2","Yes","1","None checked","1",13657
,"2023","2023","North Carolina","37","Cesarean","2","No","2","At least one checked","0",396
,"2023","2023","North Carolina","37","Cesarean","2","No","2","None checked","1",22505
,"2023","2023","North Carolina","37","Unknown or Not Stated","9","Yes","1","None checked","1",64
,"2023","2023","North Carolina","37","Unknown or Not Stated","9","No","2","None checked","1",379
,"2023","2023","North Dakota","38","Vaginal","1","Yes","1","None checked","1",270
,"2023","2023","North Dakota","38","Vaginal","1","No","2","At least one checked","0",145
,"2023","2023","North Dakota","38","Vaginal","1","No","2","None checked","1",6706
,"2023","2023","North Dakota","38","Cesarean","2","Yes","1","At least one checked","0",34
,"2023","2023","North Dakota","38","Cesarean","2","Yes","1","None checked","1",1102
,"2023","2023","North Dakota","38","Cesarean","2","No","2","At least one checked","0",38
,"2023","2023","North Dakota","38","Cesarean","2","No","2","None checked","1",1346
,"2023","2023","Ohio","39","Vaginal","1","Yes","1","At least one checked","0",124
,"2023","2023","Ohio","39","Vaginal","1","Yes","1","None checked","1",3374
,"2023","2023","Ohio","39","Vaginal","1","No","2","At least one checked","0",1762
,"2023","2023","Ohio","39","Vaginal","1","No","2","None checked","1",81674
,"2023","2023","Ohio","39","Vaginal","1","Unknown or Not Stated","9","None checked","1",10
,"2023","2023","Ohio","39","Cesarean","2","Yes","1","At least one checked","0",326
,"2023","2023","Ohio","39","Cesarean","2","Yes","1","None checked","1",17042
,"2023","2023","Ohio","39","Cesarean","2","No","2","At least one checked","0",443
,"2023","2023","Ohio","39","Cesarean","2","No","2","None checked","1",22042
,"2023","2023","Ohio","39","Unknown or Not Stated","9","No","2","None checked","1",73
,"2023","2023","Oklahoma","40","Vaginal","1","Yes","1","None checked","1",724
,"2023","2023","Oklahoma","40","Vaginal","1","No","2","At least one checked","0",456
,"2023","2023","Oklahoma","40","Vaginal","1","No","2","None checked","1",30843
,"2023","2023","Oklahoma","40","Vaginal","1","No","2","Unknown or Not Stated","9",11
,"2023","2023","Oklahoma","40","Cesarean","2","Yes","1","At least one checked","0",115
,"2023","2023","Oklahoma","40","Cesarean","2","Yes","1","None checked","1",6428
,"2023","2023","Oklahoma","40","Cesarean","2","No","2","At least one checked","0",189
,"2023","2023","Oklahoma","40","Cesarean","2","No","2","None checked","1",9108
,"2023","2023","Oregon","41","Vaginal","1","Yes","1","At least one checked","0",38
,"2023","2023","Oregon","41","Vaginal","1","Yes","1","None checked","1",997
,"2023","2023","Oregon","41","Vaginal","1","No","2","At least one checked","0",518
,"2023","2023","Oregon","41","Vaginal","1","No","2","None checked","1",25483
,"2023","2023","Oregon","41","Vaginal","1","No","2","Unknown or Not Stated","9",191
,"2023","2023","Oregon","41","Cesarean","2","Yes","1","At least one checked","0",48
,"2023","2023","Oregon","41","Cesarean","2","Yes","1","None checked","1",3982
,"2023","2023","Oregon","41","Cesarean","2","Yes","1","Unknown or Not Stated","9",17
,"2023","2023","Oregon","41","Cesarean","2","No","2","At least one checked","0",125
,"2023","2023","Oregon","41","Cesarean","2","No","2","None checked","1",6857
,"2023","2023","Oregon","41","Cesarean","2","No","2","Unknown or Not Stated","9",32
,"2023","2023","Pennsylvania","42","Vaginal","1","Yes","1","At least one checked","0",78
,"2023","2023","Pennsylvania","42","Vaginal","1","Yes","1","None checked","1",3590
,"2023","2023","Pennsylvania","42","Vaginal","1","Yes","1","Unknown or Not Stated","9",10
,"2023","2023","Pennsylvania","42","Vaginal","1","No","2","At least one checked","0",1222
,"2023","2023","Pennsylvania","42","Vaginal","1","No","2","None checked","1",81703
,"2023","2023","Pennsylvania","42","Vaginal","1","No","2","Unknown or Not Stated","9",211
,"2023","2023","Pennsylvania","42","Vaginal","1","Unknown or Not Stated","9","None checked","1",315
,"2023","2023","Pennsylvania","42","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",22
,"2023","2023","Pennsylvania","42","Cesarean","2","Yes","1","At least one checked","0",195
,"2023","2023","Pennsylvania","42","Cesarean","2","Yes","1","None checked","1",16170
,"2023","2023","Pennsylvania","42","Cesarean","2","Yes","1","Unknown or Not Stated","9",67
,"2023","2023","Pennsylvania","42","Cesarean","2","No","2","At least one checked","0",325
,"2023","2023","Pennsylvania","42","Cesarean","2","No","2","None checked","1",22766
,"2023","2023","Pennsylvania","42","Cesarean","2","No","2","Unknown or Not Stated","9",80
,"2023","2023","Pennsylvania","42","Cesarean","2","Unknown or Not Stated","9","None checked","1",105
,"2023","2023","Pennsylvania","42","Unknown or Not Stated","9","No","2","None checked","1",27
,"2023","2023","Pennsylvania","42","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",43
,"2023","2023","Rhode Island","44","Vaginal","1","Yes","1","None checked","1",268
,"2023","2023","Rhode Island","44","Vaginal","1","No","2","At least one checked","0",111
,"2023","2023","Rhode Island","44","Vaginal","1","No","2","None checked","1",6143
,"2023","2023","Rhode Island","44","Cesarean","2","Yes","1","At least one checked","0",39
,"2023","2023","Rhode Island","44","Cesarean","2","Yes","1","None checked","1",1231
,"2023","2023","Rhode Island","44","Cesarean","2","No","2","At least one checked","0",47
,"2023","2023","Rhode Island","44","Cesarean","2","No","2","None checked","1",1938
,"2023","2023","Rhode Island","44","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",11
,"2023","2023","South Carolina","45","Vaginal","1","Yes","1","At least one checked","0",30
,"2023","2023","South Carolina","45","Vaginal","1","Yes","1","None checked","1",1195
,"2023","2023","South Carolina","45","Vaginal","1","No","2","At least one checked","0",482
,"2023","2023","South Carolina","45","Vaginal","1","No","2","None checked","1",37082
,"2023","2023","South Carolina","45","Vaginal","1","No","2","Unknown or Not Stated","9",64
,"2023","2023","South Carolina","45","Vaginal","1","Unknown or Not Stated","9","None checked","1",28
,"2023","2023","South Carolina","45","Cesarean","2","Yes","1","At least one checked","0",68
,"2023","2023","South Carolina","45","Cesarean","2","Yes","1","None checked","1",7366
,"2023","2023","South Carolina","45","Cesarean","2","Yes","1","Unknown or Not Stated","9",13
,"2023","2023","South Carolina","45","Cesarean","2","No","2","At least one checked","0",144
,"2023","2023","South Carolina","45","Cesarean","2","No","2","None checked","1",11206
,"2023","2023","South Carolina","45","Cesarean","2","No","2","Unknown or Not Stated","9",19
,"2023","2023","South Carolina","45","Unknown or Not Stated","9","No","2","None checked","1",10
,"2023","2023","South Dakota","46","Vaginal","1","Yes","1","At least one checked","0",12
,"2023","2023","South Dakota","46","Vaginal","1","Yes","1","None checked","1",333
,"2023","2023","South Dakota","46","Vaginal","1","No","2","At least one checked","0",151
,"2023","2023","South Dakota","46","Vaginal","1","No","2","None checked","1",7965
,"2023","2023","South Dakota","46","Cesarean","2","Yes","1","At least one checked","0",11
,"2023","2023","South Dakota","46","Cesarean","2","Yes","1","None checked","1",1139
,"2023","2023","South Dakota","46","Cesarean","2","No","2","At least one checked","0",25
,"2023","2023","South Dakota","46","Cesarean","2","No","2","None checked","1",1550
,"2023","2023","Tennessee","47","Vaginal","1","Yes","1","At least one checked","0",35
,"2023","2023","Tennessee","47","Vaginal","1","Yes","1","None checked","1",1813
,"2023","2023","Tennessee","47","Vaginal","1","No","2","At least one checked","0",760
,"2023","2023","Tennessee","47","Vaginal","1","No","2","None checked","1",53626
,"2023","2023","Tennessee","47","Cesarean","2","Yes","1","At least one checked","0",106
,"2023","2023","Tennessee","47","Cesarean","2","Yes","1","None checked","1",10635
,"2023","2023","Tennessee","47","Cesarean","2","No","2","At least one checked","0",230
,"2023","2023","Tennessee","47","Cesarean","2","No","2","None checked","1",15805
,"2023","2023","Texas","48","Vaginal","1","Yes","1","At least one checked","0",107
,"2023","2023","Texas","48","Vaginal","1","Yes","1","None checked","1",6310
,"2023","2023","Texas","48","Vaginal","1","No","2","At least one checked","0",2047
,"2023","2023","Texas","48","Vaginal","1","No","2","None checked","1",244957
,"2023","2023","Texas","48","Vaginal","1","Unknown or Not Stated","9","None checked","1",462
,"2023","2023","Texas","48","Cesarean","2","Yes","1","At least one checked","0",468
,"2023","2023","Texas","48","Cesarean","2","Yes","1","None checked","1",53501
,"2023","2023","Texas","48","Cesarean","2","No","2","At least one checked","0",685
,"2023","2023","Texas","48","Cesarean","2","No","2","None checked","1",79171
,"2023","2023","Texas","48","Cesarean","2","Unknown or Not Stated","9","None checked","1",86
,"2023","2023","Texas","48","Unknown or Not Stated","9","No","2","None checked","1",80
,"2023","2023","Texas","48","Unknown or Not Stated","9","Unknown or Not Stated","9","None checked","1",41
,"2023","2023","Utah","49","Vaginal","1","Yes","1","At least one checked","0",55
,"2023","2023","Utah","49","Vaginal","1","Yes","1","None checked","1",1614
,"2023","2023","Utah","49","Vaginal","1","No","2","At least one checked","0",648
,"2023","2023","Utah","49","Vaginal","1","No","2","None checked","1",31753
,"2023","2023","Utah","49","Cesarean","2","Yes","1","At least one checked","0",123
,"2023","2023","Utah","49","Cesarean","2","Yes","1","None checked","1",4473
,"2023","2023","Utah","49","Cesarean","2","No","2","At least one checked","0",212
,"2023","2023","Utah","49","Cesarean","2","No","2","None checked","1",6118
,"2023","2023","Utah","49","Unknown or Not Stated","9","No","2","None checked","1",13
,"2023","2023","Vermont","50","Vaginal","1","Yes","1","At least one checked","0",13
,"2023","2023","Vermont","50","Vaginal","1","Yes","1","None checked","1",144
,"2023","2023","Vermont","50","Vaginal","1","No","2","At least one checked","0",83
,"2023","2023","Vermont","50","Vaginal","1","No","2","None checked","1",3433
,"2023","2023","Vermont","50","Cesarean","2","Yes","1","None checked","1",509
,"2023","2023","Vermont","50","Cesarean","2","No","2","At least one checked","0",26
,"2023","2023","Vermont","50","Cesarean","2","No","2","None checked","1",850
,"2023","2023","Virginia","51","Vaginal","1","Yes","1","At least one checked","0",37
,"2023","2023","Virginia","51","Vaginal","1","Yes","1","None checked","1",2595
,"2023","2023","Virginia","51","Vaginal","1","No","2","At least one checked","0",538
,"2023","2023","Virginia","51","Vaginal","1","No","2","None checked","1",59546
,"2023","2023","Virginia","51","Cesarean","2","Yes","1","At least one checked","0",79
,"2023","2023","Virginia","51","Cesarean","2","Yes","1","None checked","1",13389
,"2023","2023","Virginia","51","Cesarean","2","No","2","At least one checked","0",141
,"2023","2023","Virginia","51","Cesarean","2","No","2","None checked","1",16315
,"2023","2023","Washington","53","Vaginal","1","Yes","1","At least one checked","0",66
,"2023","2023","Washington","53","Vaginal","1","Yes","1","None checked","1",2090
,"2023","2023","Washington","53","Vaginal","1","No","2","At least one checked","0",1136
,"2023","2023","Washington","53","Vaginal","1","No","2","None checked","1",52727
,"2023","2023","Washington","53","Vaginal","1","No","2","Unknown or Not Stated","9",184
,"2023","2023","Washington","53","Vaginal","1","Unknown or Not Stated","9","None checked","1",187
,"2023","2023","Washington","53","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",48
,"2023","2023","Washington","53","Cesarean","2","Yes","1","At least one checked","0",125
,"2023","2023","Washington","53","Cesarean","2","Yes","1","None checked","1",8531
,"2023","2023","Washington","53","Cesarean","2","Yes","1","Unknown or Not Stated","9",43
,"2023","2023","Washington","53","Cesarean","2","No","2","At least one checked","0",245
,"2023","2023","Washington","53","Cesarean","2","No","2","None checked","1",15094
,"2023","2023","Washington","53","Cesarean","2","No","2","Unknown or Not Stated","9",74
,"2023","2023","Washington","53","Cesarean","2","Unknown or Not Stated","9","None checked","1",82
,"2023","2023","Washington","53","Cesarean","2","Unknown or Not Stated","9","Unknown or Not Stated","9",23
,"2023","2023","Washington","53","Unknown or Not Stated","9","Yes","1","None checked","1",21
,"2023","2023","Washington","53","Unknown or Not Stated","9","No","2","None checked","1",165
,"2023","2023","Washington","53","Unknown or Not Stated","9","No","2","Unknown or Not Stated","9",32
,"2023","2023","Washington","53","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",33
,"2023","2023","West Virginia","54","Vaginal","1","Yes","1","None checked","1",300
,"2023","2023","West Virginia","54","Vaginal","1","No","2","At least one checked","0",127
,"2023","2023","West Virginia","54","Vaginal","1","No","2","None checked","1",10286
