"Notes","Year","Year Code","State of Residence","State of Residence Code","Delivery Method","Delivery Method Code","Previous Cesarean Delivery","Previous Cesarean Delivery Code","Mother's Pre-pregnancy BMI","Mother's Pre-pregnancy BMI Code",Births
,"2019","2019","Michigan","26","Cesarean","2","No","2","Obesity II 35.0-39.9","5",2246
,"2019","2019","Michigan","26","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",2086
,"2019","2019","Michigan","26","Cesarean","2","No","2","Unknown or Not Stated","9",867
,"2019","2019","Michigan","26","Cesarean","2","Unknown or Not Stated","9","Normal 18.5-24.9","2",11
,"2019","2019","Minnesota","27","Vaginal","1","Yes","1","Underweight <18.5","1",19
,"2019","2019","Minnesota","27","Vaginal","1","Yes","1","Normal 18.5-24.9","2",810
,"2019","2019","Minnesota","27","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",619
,"2019","2019","Minnesota","27","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",351
,"2019","2019","Minnesota","27","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",158
,"2019","2019","Minnesota","27","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",84
,"2019","2019","Minnesota","27","Vaginal","1","Yes","1","Unknown or Not Stated","9",26
,"2019","2019","Minnesota","27","Vaginal","1","No","2","Underweight <18.5","1",1008
,"2019","2019","Minnesota","27","Vaginal","1","No","2","Normal 18.5-24.9","2",20099
,"2019","2019","Minnesota","27","Vaginal","1","No","2","Overweight 25.0-29.9","3",12704
,"2019","2019","Minnesota","27","Vaginal","1","No","2","Obesity I 30.0-34.9","4",6619
,"2019","2019","Minnesota","27","Vaginal","1","No","2","Obesity II 35.0-39.9","5",2995
,"2019","2019","Minnesota","27","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",1795
,"2019","2019","Minnesota","27","Vaginal","1","No","2","Unknown or Not Stated","9",408
,"2019","2019","Minnesota","27","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",23
,"2019","2019","Minnesota","27","Cesarean","2","Yes","1","Underweight <18.5","1",66
,"2019","2019","Minnesota","27","Cesarean","2","Yes","1","Normal 18.5-24.9","2",2172
,"2019","2019","Minnesota","27","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",1961
,"2019","2019","Minnesota","27","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",1464
,"2019","2019","Minnesota","27","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",905
,"2019","2019","Minnesota","27","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",778
,"2019","2019","Minnesota","27","Cesarean","2","Yes","1","Unknown or Not Stated","9",75
,"2019","2019","Minnesota","27","Cesarean","2","No","2","Underweight <18.5","1",157
,"2019","2019","Minnesota","27","Cesarean","2","No","2","Normal 18.5-24.9","2",3626
,"2019","2019","Minnesota","27","Cesarean","2","No","2","Overweight 25.0-29.9","3",3067
,"2019","2019","Minnesota","27","Cesarean","2","No","2","Obesity I 30.0-34.9","4",1894
,"2019","2019","Minnesota","27","Cesarean","2","No","2","Obesity II 35.0-39.9","5",1085
,"2019","2019","Minnesota","27","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",884
,"2019","2019","Minnesota","27","Cesarean","2","No","2","Unknown or Not Stated","9",79
,"2019","2019","Minnesota","27","Unknown or Not Stated","9","No","2","Normal 18.5-24.9","2",20
,"2019","2019","Minnesota","27","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",28
,"2019","2019","Mississippi","28","Vaginal","1","Yes","1","Underweight <18.5","1",16
,"2019","2019","Mississippi","28","Vaginal","1","Yes","1","Normal 18.5-24.9","2",164
,"2019","2019","Mississippi","28","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",130
,"2019","2019","Mississippi","28","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",76
,"2019","2019","Mississippi","28","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",43
,"2019","2019","Mississippi","28","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",38
,"2019","2019","Mississippi","28","Vaginal","1","No","2","Underweight <18.5","1",801
,"2019","2019","Mississippi","28","Vaginal","1","No","2","Normal 18.5-24.9","2",8548
,"2019","2019","Mississippi","28","Vaginal","1","No","2","Overweight 25.0-29.9","3",5897
,"2019","2019","Mississippi","28","Vaginal","1","No","2","Obesity I 30.0-34.9","4",3440
,"2019","2019","Mississippi","28","Vaginal","1","No","2","Obesity II 35.0-39.9","5",1905
,"2019","2019","Mississippi","28","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",1359
,"2019","2019","Mississippi","28","Vaginal","1","No","2","Unknown or Not Stated","9",111
,"2019","2019","Mississippi","28","Cesarean","2","Yes","1","Underweight <18.5","1",117
,"2019","2019","Mississippi","28","Cesarean","2","Yes","1","Normal 18.5-24.9","2",1593
,"2019","2019","Mississippi","28","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",1650
,"2019","2019","Mississippi","28","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",1394
,"2019","2019","Mississippi","28","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",1008
,"2019","2019","Mississippi","28","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",1009
,"2019","2019","Mississippi","28","Cesarean","2","Yes","1","Unknown or Not Stated","9",15
,"2019","2019","Mississippi","28","Cesarean","2","No","2","Underweight <18.5","1",163
,"2019","2019","Mississippi","28","Cesarean","2","No","2","Normal 18.5-24.9","2",1897
,"2019","2019","Mississippi","28","Cesarean","2","No","2","Overweight 25.0-29.9","3",1766
,"2019","2019","Mississippi","28","Cesarean","2","No","2","Obesity I 30.0-34.9","4",1415
,"2019","2019","Mississippi","28","Cesarean","2","No","2","Obesity II 35.0-39.9","5",983
,"2019","2019","Mississippi","28","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",1041
,"2019","2019","Mississippi","28","Cesarean","2","No","2","Unknown or Not Stated","9",41
,"2019","2019","Missouri","29","Vaginal","1","Yes","1","Underweight <18.5","1",50
,"2019","2019","Missouri","29","Vaginal","1","Yes","1","Normal 18.5-24.9","2",681
,"2019","2019","Missouri","29","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",441
,"2019","2019","Missouri","29","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",288
,"2019","2019","Missouri","29","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",140
,"2019","2019","Missouri","29","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",104
,"2019","2019","Missouri","29","Vaginal","1","Yes","1","Unknown or Not Stated","9",42
,"2019","2019","Missouri","29","Vaginal","1","No","2","Underweight <18.5","1",1835
,"2019","2019","Missouri","29","Vaginal","1","No","2","Normal 18.5-24.9","2",21411
,"2019","2019","Missouri","29","Vaginal","1","No","2","Overweight 25.0-29.9","3",12129
,"2019","2019","Missouri","29","Vaginal","1","No","2","Obesity I 30.0-34.9","4",6956
,"2019","2019","Missouri","29","Vaginal","1","No","2","Obesity II 35.0-39.9","5",3254
,"2019","2019","Missouri","29","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",2300
,"2019","2019","Missouri","29","Vaginal","1","No","2","Unknown or Not Stated","9",739
,"2019","2019","Missouri","29","Cesarean","2","Yes","1","Underweight <18.5","1",166
,"2019","2019","Missouri","29","Cesarean","2","Yes","1","Normal 18.5-24.9","2",2468
,"2019","2019","Missouri","29","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",2202
,"2019","2019","Missouri","29","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",1625
,"2019","2019","Missouri","29","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",1030
,"2019","2019","Missouri","29","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",1049
,"2019","2019","Missouri","29","Cesarean","2","Yes","1","Unknown or Not Stated","9",141
,"2019","2019","Missouri","29","Cesarean","2","No","2","Underweight <18.5","1",295
,"2019","2019","Missouri","29","Cesarean","2","No","2","Normal 18.5-24.9","2",4302
,"2019","2019","Missouri","29","Cesarean","2","No","2","Overweight 25.0-29.9","3",3223
,"2019","2019","Missouri","29","Cesarean","2","No","2","Obesity I 30.0-34.9","4",2199
,"2019","2019","Missouri","29","Cesarean","2","No","2","Obesity II 35.0-39.9","5",1409
,"2019","2019","Missouri","29","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",1335
,"2019","2019","Missouri","29","Cesarean","2","No","2","Unknown or Not Stated","9",202
,"2019","2019","Missouri","29","Unknown or Not Stated","9","No","2","Normal 18.5-24.9","2",42
,"2019","2019","Missouri","29","Unknown or Not Stated","9","No","2","Overweight 25.0-29.9","3",26
,"2019","2019","Missouri","29","Unknown or Not Stated","9","No","2","Obesity I 30.0-34.9","4",11
,"2019","2019","Montana","30","Vaginal","1","Yes","1","Normal 18.5-24.9","2",107
,"2019","2019","Montana","30","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",56
,"2019","2019","Montana","30","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",39
,"2019","2019","Montana","30","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",19
,"2019","2019","Montana","30","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",11
,"2019","2019","Montana","30","Vaginal","1","No","2","Underweight <18.5","1",213
,"2019","2019","Montana","30","Vaginal","1","No","2","Normal 18.5-24.9","2",3700
,"2019","2019","Montana","30","Vaginal","1","No","2","Overweight 25.0-29.9","3",2024
,"2019","2019","Montana","30","Vaginal","1","No","2","Obesity I 30.0-34.9","4",1014
,"2019","2019","Montana","30","Vaginal","1","No","2","Obesity II 35.0-39.9","5",436
,"2019","2019","Montana","30","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",266
,"2019","2019","Montana","30","Vaginal","1","No","2","Unknown or Not Stated","9",33
,"2019","2019","Montana","30","Cesarean","2","Yes","1","Underweight <18.5","1",17
,"2019","2019","Montana","30","Cesarean","2","Yes","1","Normal 18.5-24.9","2",444
,"2019","2019","Montana","30","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",357
,"2019","2019","Montana","30","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",244
,"2019","2019","Montana","30","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",159
,"2019","2019","Montana","30","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",125
,"2019","2019","Montana","30","Cesarean","2","No","2","Underweight <18.5","1",31
,"2019","2019","Montana","30","Cesarean","2","No","2","Normal 18.5-24.9","2",646
,"2019","2019","Montana","30","Cesarean","2","No","2","Overweight 25.0-29.9","3",467
,"2019","2019","Montana","30","Cesarean","2","No","2","Obesity I 30.0-34.9","4",321
,"2019","2019","Montana","30","Cesarean","2","No","2","Obesity II 35.0-39.9","5",180
,"2019","2019","Montana","30","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",146
,"2019","2019","Nebraska","31","Vaginal","1","Yes","1","Underweight <18.5","1",16
,"2019","2019","Nebraska","31","Vaginal","1","Yes","1","Normal 18.5-24.9","2",262
,"2019","2019","Nebraska","31","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",224
,"2019","2019","Nebraska","31","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",91
,"2019","2019","Nebraska","31","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",45
,"2019","2019","Nebraska","31","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",36
,"2019","2019","Nebraska","31","Vaginal","1","No","2","Underweight <18.5","1",484
,"2019","2019","Nebraska","31","Vaginal","1","No","2","Normal 18.5-24.9","2",7725
,"2019","2019","Nebraska","31","Vaginal","1","No","2","Overweight 25.0-29.9","3",4533
,"2019","2019","Nebraska","31","Vaginal","1","No","2","Obesity I 30.0-34.9","4",2321
,"2019","2019","Nebraska","31","Vaginal","1","No","2","Obesity II 35.0-39.9","5",1005
,"2019","2019","Nebraska","31","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",626
,"2019","2019","Nebraska","31","Vaginal","1","No","2","Unknown or Not Stated","9",159
,"2019","2019","Nebraska","31","Vaginal","1","Unknown or Not Stated","9","Normal 18.5-24.9","2",18
,"2019","2019","Nebraska","31","Cesarean","2","Yes","1","Underweight <18.5","1",40
,"2019","2019","Nebraska","31","Cesarean","2","Yes","1","Normal 18.5-24.9","2",1040
,"2019","2019","Nebraska","31","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",867
,"2019","2019","Nebraska","31","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",605
,"2019","2019","Nebraska","31","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",351
,"2019","2019","Nebraska","31","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",362
,"2019","2019","Nebraska","31","Cesarean","2","Yes","1","Unknown or Not Stated","9",32
,"2019","2019","Nebraska","31","Cesarean","2","No","2","Underweight <18.5","1",62
,"2019","2019","Nebraska","31","Cesarean","2","No","2","Normal 18.5-24.9","2",1295
,"2019","2019","Nebraska","31","Cesarean","2","No","2","Overweight 25.0-29.9","3",1103
,"2019","2019","Nebraska","31","Cesarean","2","No","2","Obesity I 30.0-34.9","4",653
,"2019","2019","Nebraska","31","Cesarean","2","No","2","Obesity II 35.0-39.9","5",411
,"2019","2019","Nebraska","31","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",325
,"2019","2019","Nebraska","31","Cesarean","2","No","2","Unknown or Not Stated","9",48
,"2019","2019","Nevada","32","Vaginal","1","Yes","1","Underweight <18.5","1",21
,"2019","2019","Nevada","32","Vaginal","1","Yes","1","Normal 18.5-24.9","2",294
,"2019","2019","Nevada","32","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",188
,"2019","2019","Nevada","32","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",106
,"2019","2019","Nevada","32","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",37
,"2019","2019","Nevada","32","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",30
,"2019","2019","Nevada","32","Vaginal","1","Yes","1","Unknown or Not Stated","9",19
,"2019","2019","Nevada","32","Vaginal","1","No","2","Underweight <18.5","1",967
,"2019","2019","Nevada","32","Vaginal","1","No","2","Normal 18.5-24.9","2",10125
,"2019","2019","Nevada","32","Vaginal","1","No","2","Overweight 25.0-29.9","3",5918
,"2019","2019","Nevada","32","Vaginal","1","No","2","Obesity I 30.0-34.9","4",3035
,"2019","2019","Nevada","32","Vaginal","1","No","2","Obesity II 35.0-39.9","5",1287
,"2019","2019","Nevada","32","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",752
,"2019","2019","Nevada","32","Vaginal","1","No","2","Unknown or Not Stated","9",805
,"2019","2019","Nevada","32","Cesarean","2","Yes","1","Underweight <18.5","1",95
,"2019","2019","Nevada","32","Cesarean","2","Yes","1","Normal 18.5-24.9","2",1287
,"2019","2019","Nevada","32","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",1099
,"2019","2019","Nevada","32","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",794
,"2019","2019","Nevada","32","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",480
,"2019","2019","Nevada","32","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",371
,"2019","2019","Nevada","32","Cesarean","2","Yes","1","Unknown or Not Stated","9",134
,"2019","2019","Nevada","32","Cesarean","2","No","2","Underweight <18.5","1",184
,"2019","2019","Nevada","32","Cesarean","2","No","2","Normal 18.5-24.9","2",2638
,"2019","2019","Nevada","32","Cesarean","2","No","2","Overweight 25.0-29.9","3",1791
,"2019","2019","Nevada","32","Cesarean","2","No","2","Obesity I 30.0-34.9","4",1171
,"2019","2019","Nevada","32","Cesarean","2","No","2","Obesity II 35.0-39.9","5",620
,"2019","2019","Nevada","32","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",500
,"2019","2019","Nevada","32","Cesarean","2","No","2","Unknown or Not Stated","9",323
,"2019","2019","New Hampshire","33","Vaginal","1","Yes","1","Normal 18.5-24.9","2",128
,"2019","2019","New Hampshire","33","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",56
,"2019","2019","New Hampshire","33","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",32
,"2019","2019","New Hampshire","33","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",17
,"2019","2019","New Hampshire","33","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",12
,"2019","2019","New Hampshire","33","Vaginal","1","No","2","Underweight <18.5","1",200
,"2019","2019","New Hampshire","33","Vaginal","1","No","2","Normal 18.5-24.9","2",3618
,"2019","2019","New Hampshire","33","Vaginal","1","No","2","Overweight 25.0-29.9","3",2038
,"2019","2019","New Hampshire","33","Vaginal","1","No","2","Obesity I 30.0-34.9","4",1043
,"2019","2019","New Hampshire","33","Vaginal","1","No","2","Obesity II 35.0-39.9","5",442
,"2019","2019","New Hampshire","33","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",280
,"2019","2019","New Hampshire","33","Vaginal","1","No","2","Unknown or Not Stated","9",185
,"2019","2019","New Hampshire","33","Vaginal","1","Unknown or Not Stated","9","Normal 18.5-24.9","2",15
,"2019","2019","New Hampshire","33","Cesarean","2","Yes","1","Underweight <18.5","1",20
,"2019","2019","New Hampshire","33","Cesarean","2","Yes","1","Normal 18.5-24.9","2",469
,"2019","2019","New Hampshire","33","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",359
,"2019","2019","New Hampshire","33","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",249
,"2019","2019","New Hampshire","33","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",152
,"2019","2019","New Hampshire","33","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",123
,"2019","2019","New Hampshire","33","Cesarean","2","Yes","1","Unknown or Not Stated","9",25
,"2019","2019","New Hampshire","33","Cesarean","2","No","2","Underweight <18.5","1",41
,"2019","2019","New Hampshire","33","Cesarean","2","No","2","Normal 18.5-24.9","2",790
,"2019","2019","New Hampshire","33","Cesarean","2","No","2","Overweight 25.0-29.9","3",627
,"2019","2019","New Hampshire","33","Cesarean","2","No","2","Obesity I 30.0-34.9","4",410
,"2019","2019","New Hampshire","33","Cesarean","2","No","2","Obesity II 35.0-39.9","5",213
,"2019","2019","New Hampshire","33","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",197
,"2019","2019","New Hampshire","33","Cesarean","2","No","2","Unknown or Not Stated","9",58
,"2019","2019","New Jersey","34","Vaginal","1","Yes","1","Underweight <18.5","1",54
,"2019","2019","New Jersey","34","Vaginal","1","Yes","1","Normal 18.5-24.9","2",1093
,"2019","2019","New Jersey","34","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",707
,"2019","2019","New Jersey","34","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",343
,"2019","2019","New Jersey","34","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",128
,"2019","2019","New Jersey","34","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",74
,"2019","2019","New Jersey","34","Vaginal","1","Yes","1","Unknown or Not Stated","9",42
,"2019","2019","New Jersey","34","Vaginal","1","No","2","Underweight <18.5","1",2143
,"2019","2019","New Jersey","34","Vaginal","1","No","2","Normal 18.5-24.9","2",30725
,"2019","2019","New Jersey","34","Vaginal","1","No","2","Overweight 25.0-29.9","3",17107
,"2019","2019","New Jersey","34","Vaginal","1","No","2","Obesity I 30.0-34.9","4",7927
,"2019","2019","New Jersey","34","Vaginal","1","No","2","Obesity II 35.0-39.9","5",3016
,"2019","2019","New Jersey","34","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",1662
,"2019","2019","New Jersey","34","Vaginal","1","No","2","Unknown or Not Stated","9",603
,"2019","2019","New Jersey","34","Cesarean","2","Yes","1","Underweight <18.5","1",251
,"2019","2019","New Jersey","34","Cesarean","2","Yes","1","Normal 18.5-24.9","2",5235
,"2019","2019","New Jersey","34","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",4609
,"2019","2019","New Jersey","34","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",2802
,"2019","2019","New Jersey","34","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",1351
,"2019","2019","New Jersey","34","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",937
,"2019","2019","New Jersey","34","Cesarean","2","Yes","1","Unknown or Not Stated","9",103
,"2019","2019","New Jersey","34","Cesarean","2","No","2","Underweight <18.5","1",390
,"2019","2019","New Jersey","34","Cesarean","2","No","2","Normal 18.5-24.9","2",7038
,"2019","2019","New Jersey","34","Cesarean","2","No","2","Overweight 25.0-29.9","3",5335
,"2019","2019","New Jersey","34","Cesarean","2","No","2","Obesity I 30.0-34.9","4",2960
,"2019","2019","New Jersey","34","Cesarean","2","No","2","Obesity II 35.0-39.9","5",1398
,"2019","2019","New Jersey","34","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",1035
,"2019","2019","New Jersey","34","Cesarean","2","No","2","Unknown or Not Stated","9",110
,"2019","2019","New Jersey","34","Unknown or Not Stated","9","No","2","Normal 18.5-24.9","2",30
,"2019","2019","New Jersey","34","Unknown or Not Stated","9","No","2","Overweight 25.0-29.9","3",23
,"2019","2019","New Jersey","34","Unknown or Not Stated","9","No","2","Obesity I 30.0-34.9","4",11
,"2019","2019","New Jersey","34","Unknown or Not Stated","9","No","2","Unknown or Not Stated","9",323
,"2019","2019","New Mexico","35","Vaginal","1","Yes","1","Underweight <18.5","1",18
,"2019","2019","New Mexico","35","Vaginal","1","Yes","1","Normal 18.5-24.9","2",179
,"2019","2019","New Mexico","35","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",154
,"2019","2019","New Mexico","35","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",110
,"2019","2019","New Mexico","35","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",50
,"2019","2019","New Mexico","35","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",27
,"2019","2019","New Mexico","35","Vaginal","1","No","2","Underweight <18.5","1",626
,"2019","2019","New Mexico","35","Vaginal","1","No","2","Normal 18.5-24.9","2",6764
,"2019","2019","New Mexico","35","Vaginal","1","No","2","Overweight 25.0-29.9","3",4448
,"2019","2019","New Mexico","35","Vaginal","1","No","2","Obesity I 30.0-34.9","4",2595
,"2019","2019","New Mexico","35","Vaginal","1","No","2","Obesity II 35.0-39.9","5",1114
,"2019","2019","New Mexico","35","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",622
,"2019","2019","New Mexico","35","Vaginal","1","No","2","Unknown or Not Stated","9",172
,"2019","2019","New Mexico","35","Cesarean","2","Yes","1","Underweight <18.5","1",44
,"2019","2019","New Mexico","35","Cesarean","2","Yes","1","Normal 18.5-24.9","2",550
,"2019","2019","New Mexico","35","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",638
,"2019","2019","New Mexico","35","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",491
,"2019","2019","New Mexico","35","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",312
,"2019","2019","New Mexico","35","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",226
,"2019","2019","New Mexico","35","Cesarean","2","Yes","1","Unknown or Not Stated","9",27
,"2019","2019","New Mexico","35","Cesarean","2","No","2","Underweight <18.5","1",90
,"2019","2019","New Mexico","35","Cesarean","2","No","2","Normal 18.5-24.9","2",1201
,"2019","2019","New Mexico","35","Cesarean","2","No","2","Overweight 25.0-29.9","3",1024
,"2019","2019","New Mexico","35","Cesarean","2","No","2","Obesity I 30.0-34.9","4",743
,"2019","2019","New Mexico","35","Cesarean","2","No","2","Obesity II 35.0-39.9","5",401
,"2019","2019","New Mexico","35","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",278
,"2019","2019","New Mexico","35","Cesarean","2","No","2","Unknown or Not Stated","9",41
,"2019","2019","New York","36","Vaginal","1","Yes","1","Underweight <18.5","1",170
,"2019","2019","New York","36","Vaginal","1","Yes","1","Normal 18.5-24.9","2",2210
,"2019","2019","New York","36","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",1416
,"2019","2019","New York","36","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",739
,"2019","2019","New York","36","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",283
,"2019","2019","New York","36","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",173
,"2019","2019","New York","36","Vaginal","1","Yes","1","Unknown or Not Stated","9",154
,"2019","2019","New York","36","Vaginal","1","No","2","Underweight <18.5","1",5648
,"2019","2019","New York","36","Vaginal","1","No","2","Normal 18.5-24.9","2",68340
,"2019","2019","New York","36","Vaginal","1","No","2","Overweight 25.0-29.9","3",36690
,"2019","2019","New York","36","Vaginal","1","No","2","Obesity I 30.0-34.9","4",17328
,"2019","2019","New York","36","Vaginal","1","No","2","Obesity II 35.0-39.9","5",7069
,"2019","2019","New York","36","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",3786
,"2019","2019","New York","36","Vaginal","1","No","2","Unknown or Not Stated","9",3540
,"2019","2019","New York","36","Vaginal","1","Unknown or Not Stated","9","Normal 18.5-24.9","2",60
,"2019","2019","New York","36","Vaginal","1","Unknown or Not Stated","9","Overweight 25.0-29.9","3",27
,"2019","2019","New York","36","Vaginal","1","Unknown or Not Stated","9","Obesity I 30.0-34.9","4",15
,"2019","2019","New York","36","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",34
,"2019","2019","New York","36","Cesarean","2","Yes","1","Underweight <18.5","1",578
,"2019","2019","New York","36","Cesarean","2","Yes","1","Normal 18.5-24.9","2",10439
,"2019","2019","New York","36","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",9131
,"2019","2019","New York","36","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",6004
,"2019","2019","New York","36","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",2998
,"2019","2019","New York","36","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",2327
,"2019","2019","New York","36","Cesarean","2","Yes","1","Unknown or Not Stated","9",966
,"2019","2019","New York","36","Cesarean","2","No","2","Underweight <18.5","1",1011
,"2019","2019","New York","36","Cesarean","2","No","2","Normal 18.5-24.9","2",15937
,"2019","2019","New York","36","Cesarean","2","No","2","Overweight 25.0-29.9","3",10890
,"2019","2019","New York","36","Cesarean","2","No","2","Obesity I 30.0-34.9","4",6452
,"2019","2019","New York","36","Cesarean","2","No","2","Obesity II 35.0-39.9","5",3156
,"2019","2019","New York","36","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",2415
,"2019","2019","New York","36","Cesarean","2","No","2","Unknown or Not Stated","9",1151
,"2019","2019","New York","36","Cesarean","2","Unknown or Not Stated","9","Normal 18.5-24.9","2",16
,"2019","2019","New York","36","Unknown or Not Stated","9","No","2","Normal 18.5-24.9","2",15
,"2019","2019","New York","36","Unknown or Not Stated","9","No","2","Unknown or Not Stated","9",16
,"2019","2019","New York","36","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",296
,"2019","2019","North Carolina","37","Vaginal","1","Yes","1","Underweight <18.5","1",79
,"2019","2019","North Carolina","37","Vaginal","1","Yes","1","Normal 18.5-24.9","2",1153
,"2019","2019","North Carolina","37","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",808
,"2019","2019","North Carolina","37","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",494
,"2019","2019","North Carolina","37","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",254
,"2019","2019","North Carolina","37","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",164
,"2019","2019","North Carolina","37","Vaginal","1","Yes","1","Unknown or Not Stated","9",83
,"2019","2019","North Carolina","37","Vaginal","1","No","2","Underweight <18.5","1",3061
